"mature_mirna_id","hgnc_symbol"
"hsa-miR-7-5p","KCNK13"
"hsa-miR-7-5p","UBQLN4"
"hsa-miR-7-5p","PMEPA1"
"hsa-miR-7-5p","PRDM8"
"hsa-miR-7-5p","PARP11"
"hsa-miR-7-5p","MIF4GD"
"hsa-miR-7-5p","GATAD2B"
"hsa-miR-7-5p","NCEH1"
"hsa-miR-7-5p","GRAMD1A"
"hsa-miR-7-5p","PLEKHB1"
"hsa-miR-7-5p","DUS1L"
"hsa-miR-7-5p","MARCKSL1"
"hsa-miR-7-5p","UBE2Z"
"hsa-miR-7-5p","TSEN34"
"hsa-miR-7-5p","EFHD2"
"hsa-miR-7-5p","SLC52A2"
"hsa-miR-7-5p","HECTD3"
"hsa-miR-7-5p","COLEC12"
"hsa-miR-7-5p","GLT8D2"
"hsa-miR-7-5p","BCL2L12"
"hsa-miR-7-5p","ARMC10"
"hsa-miR-7-5p","LLPH"
"hsa-miR-7-5p","LMNB2"
"hsa-miR-7-5p","ADO"
"hsa-miR-7-5p","MFSD5"
"hsa-miR-7-5p","RBM17"
"hsa-miR-7-5p","ZIC5"
"hsa-miR-7-5p","TRIM47"
"hsa-miR-7-5p","PCED1B"
"hsa-miR-7-5p","RPS19BP1"
"hsa-miR-7-5p","TIMM50"
"hsa-miR-7-5p","IGSF8"
"hsa-miR-7-5p","ACOT4"
"hsa-miR-7-5p","CANT1"
"hsa-miR-7-5p","MRPL10"
"hsa-miR-7-5p","SLC35G1"
"hsa-miR-7-5p","ADAMTS17"
"hsa-miR-7-5p","CYB561A3"
"hsa-miR-7-5p","CPNE2"
"hsa-miR-7-5p","ANKRD31"
"hsa-miR-7-5p","BCL9L"
"hsa-miR-7-5p","CAGE1"
"hsa-miR-7-5p","CLEC4G"
"hsa-miR-7-5p","GLDN"
"hsa-miR-7-5p","LCE1E"
"hsa-miR-7-5p","TMEM81"
"hsa-miR-7-5p","PNMA2"
"hsa-miR-7-5p","CBS"
"hsa-miR-7-5p","TM2D2"
"hsa-miR-7-5p","ZNF557"
"hsa-miR-7-5p","RBM23"
"hsa-miR-7-5p","SLFN11"
"hsa-miR-7-5p","PIK3R3"
"hsa-miR-7-5p","PRDM6"
"hsa-miR-7-5p","ZBTB22"
"hsa-miR-7-5p","SLC29A2"
"hsa-miR-7-5p","UBE2A"
"hsa-miR-7-5p","VDAC1"
"hsa-miR-7-5p","ZNF106"
"hsa-miR-7-5p","TEX261"
"hsa-miR-7-5p","GAN"
"hsa-miR-7-5p","THAP12"
"hsa-miR-7-5p","KMT5A"
"hsa-miR-7-5p","MFSD14B"
"hsa-miR-7-5p","RAB5IF"
"hsa-miR-7-5p","TRIR"
"hsa-miR-10a-5p","TPM4"
"hsa-miR-10a-5p","USF2"
"hsa-miR-10a-5p","ACTG1"
"hsa-miR-10a-5p","BIRC5"
"hsa-miR-10a-5p","APRT"
"hsa-miR-10a-5p","EXTL3"
"hsa-miR-10a-5p","NAP1L1"
"hsa-miR-10a-5p","NDUFB5"
"hsa-miR-10a-5p","NDUFB6"
"hsa-miR-10a-5p","NOP2"
"hsa-miR-10a-5p","SERPINE1"
"hsa-miR-10a-5p","PDPK1"
"hsa-miR-10a-5p","POLR2A"
"hsa-miR-10a-5p","POLR2H"
"hsa-miR-10a-5p","PPM1G"
"hsa-miR-10a-5p","RORA"
"hsa-miR-10a-5p","RPL15"
"hsa-miR-10a-5p","SLC3A2"
"hsa-miR-10a-5p","MAP3K7"
"hsa-miR-10a-5p","TIAM1"
"hsa-miR-10a-5p","TLE3"
"hsa-miR-10a-5p","SNX4"
"hsa-miR-10a-5p","ALDH1A2"
"hsa-miR-10a-5p","IQCB1"
"hsa-miR-10a-5p","USP6NL"
"hsa-miR-10a-5p","ARPC5"
"hsa-miR-10a-5p","PAICS"
"hsa-miR-10a-5p","ZNF460"
"hsa-miR-10a-5p","NOB1"
"hsa-miR-10a-5p","TMED5"
"hsa-miR-10a-5p","NT5DC3"
"hsa-miR-10a-5p","RPRD1A"
"hsa-miR-10a-5p","AGBL2"
"hsa-miR-10a-5p","RBM17"
"hsa-miR-10a-5p","UBN2"
"hsa-miR-10a-5p","MTX3"
"hsa-miR-10a-5p","RBM12B"
"hsa-miR-10a-5p","PSMD13"
"hsa-miR-10a-5p","FASN"
"hsa-miR-10a-5p","USP11"
"hsa-miR-10a-5p","SF3B4"
"hsa-miR-10a-5p","HSPA8"
"hsa-miR-10a-5p","NUP37"
"hsa-miR-10a-5p","ARSK"
"hsa-miR-10a-5p","ATP5PB"
"hsa-miR-10a-5p","H3-3B"
"hsa-miR-10b-5p","PTEN"
"hsa-miR-10b-5p","NOTCH1"
"hsa-miR-10b-5p","PDCD4"
"hsa-miR-10b-5p","TPM4"
"hsa-miR-10b-5p","CDKN2A"
"hsa-miR-10b-5p","CDKN1A"
"hsa-miR-10b-5p","HOXD10"
"hsa-miR-10b-5p","MBNL2"
"hsa-miR-10b-5p","FXR2"
"hsa-miR-10b-5p","ACTG1"
"hsa-miR-10b-5p","ASCL2"
"hsa-miR-10b-5p","CDC6"
"hsa-miR-10b-5p","CTBP1"
"hsa-miR-10b-5p","DLX1"
"hsa-miR-10b-5p","GATA3"
"hsa-miR-10b-5p","MKNK2"
"hsa-miR-10b-5p","LYL1"
"hsa-miR-10b-5p","MBNL1"
"hsa-miR-10b-5p","MYF5"
"hsa-miR-10b-5p","NDUFB5"
"hsa-miR-10b-5p","PAX6"
"hsa-miR-10b-5p","POU2F2"
"hsa-miR-10b-5p","DPF2"
"hsa-miR-10b-5p","RORA"
"hsa-miR-10b-5p","TIAM1"
"hsa-miR-10b-5p","SNX4"
"hsa-miR-10b-5p","NRP2"
"hsa-miR-10b-5p","USP6NL"
"hsa-miR-10b-5p","PAICS"
"hsa-miR-10b-5p","ZMYND11"
"hsa-miR-10b-5p","ZNF460"
"hsa-miR-10b-5p","MAPRE1"
"hsa-miR-10b-5p","RSRC1"
"hsa-miR-10b-5p","CHPF2"
"hsa-miR-10b-5p","HHAT"
"hsa-miR-10b-5p","MRPS14"
"hsa-miR-10b-5p","ANP32E"
"hsa-miR-10b-5p","NUAK2"
"hsa-miR-10b-5p","FAHD1"
"hsa-miR-10b-5p","RBM17"
"hsa-miR-10b-5p","KBTBD6"
"hsa-miR-10b-5p","TIMM50"
"hsa-miR-10b-5p","NEK7"
"hsa-miR-10b-5p","RBM12B"
"hsa-miR-10b-5p","FAM13A"
"hsa-miR-10b-5p","RGP1"
"hsa-miR-10b-5p","FASN"
"hsa-miR-10b-5p","TCF15"
"hsa-miR-10b-5p","ACAD8"
"hsa-miR-10b-5p","HOXD11"
"hsa-miR-10b-5p","HOXD1"
"hsa-miR-10b-5p","AASDH"
"hsa-miR-10b-5p","ARSK"
"hsa-miR-10b-5p","H3-3B"
"hsa-miR-34a-5p","NOTCH1"
"hsa-miR-34a-5p","TPM1"
"hsa-miR-34a-5p","E2F3"
"hsa-miR-34a-5p","E2F1"
"hsa-miR-34a-5p","CASP9"
"hsa-miR-34a-5p","E2F5"
"hsa-miR-34a-5p","CDKN2A"
"hsa-miR-34a-5p","FAM3C"
"hsa-miR-34a-5p","CDC25A"
"hsa-miR-34a-5p","MYC"
"hsa-miR-34a-5p","HMGB1"
"hsa-miR-34a-5p","SYNGR2"
"hsa-miR-34a-5p","PHF19"
"hsa-miR-34a-5p","CDK4"
"hsa-miR-34a-5p","PRIM1"
"hsa-miR-34a-5p","VPS45"
"hsa-miR-34a-5p","CASP7"
"hsa-miR-34a-5p","CASP6"
"hsa-miR-34a-5p","NOTCH2"
"hsa-miR-34a-5p","SIRT1"
"hsa-miR-34a-5p","CCND3"
"hsa-miR-34a-5p","MET"
"hsa-miR-34a-5p","NFE2L1"
"hsa-miR-34a-5p","STMN1"
"hsa-miR-34a-5p","TYMS"
"hsa-miR-34a-5p","EFNB1"
"hsa-miR-34a-5p","JAG1"
"hsa-miR-34a-5p","CEBPB"
"hsa-miR-34a-5p","AP2M1"
"hsa-miR-34a-5p","MCM10"
"hsa-miR-34a-5p","FEN1"
"hsa-miR-34a-5p","SPI1"
"hsa-miR-34a-5p","AXIN2"
"hsa-miR-34a-5p","STAT1"
"hsa-miR-34a-5p","SATB2"
"hsa-miR-34a-5p","ACTG1"
"hsa-miR-34a-5p","ADARB1"
"hsa-miR-34a-5p","AP2A2"
"hsa-miR-34a-5p","AP2B1"
"hsa-miR-34a-5p","AKR1B1"
"hsa-miR-34a-5p","ANXA4"
"hsa-miR-34a-5p","APEH"
"hsa-miR-34a-5p","BIRC2"
"hsa-miR-34a-5p","BIRC3"
"hsa-miR-34a-5p","BIRC5"
"hsa-miR-34a-5p","AREG"
"hsa-miR-34a-5p","ATP6V1E1"
"hsa-miR-34a-5p","CACNB3"
"hsa-miR-34a-5p","CAD"
"hsa-miR-34a-5p","CALD1"
"hsa-miR-34a-5p","CAPG"
"hsa-miR-34a-5p","CDC20"
"hsa-miR-34a-5p","CDKN2C"
"hsa-miR-34a-5p","CFL1"
"hsa-miR-34a-5p","CLTB"
"hsa-miR-34a-5p","CSE1L"
"hsa-miR-34a-5p","CTNNB1"
"hsa-miR-34a-5p","CYP51A1"
"hsa-miR-34a-5p","GADD45A"
"hsa-miR-34a-5p","DDX10"
"hsa-miR-34a-5p","DHCR7"
"hsa-miR-34a-5p","RCAN1"
"hsa-miR-34a-5p","DSP"
"hsa-miR-34a-5p","DTYMK"
"hsa-miR-34a-5p","DUT"
"hsa-miR-34a-5p","EPHA2"
"hsa-miR-34a-5p","SERPINB1"
"hsa-miR-34a-5p","EMP1"
"hsa-miR-34a-5p","CTTN"
"hsa-miR-34a-5p","FAH"
"hsa-miR-34a-5p","FLOT2"
"hsa-miR-34a-5p","FUT8"
"hsa-miR-34a-5p","GAS1"
"hsa-miR-34a-5p","GDI1"
"hsa-miR-34a-5p","GMFB"
"hsa-miR-34a-5p","MKNK2"
"hsa-miR-34a-5p","GRINA"
"hsa-miR-34a-5p","GTF3C1"
"hsa-miR-34a-5p","GYG1"
"hsa-miR-34a-5p","HSD17B10"
"hsa-miR-34a-5p","HDAC1"
"hsa-miR-34a-5p","HOXA13"
"hsa-miR-34a-5p","HPRT1"
"hsa-miR-34a-5p","IK"
"hsa-miR-34a-5p","IMPDH1"
"hsa-miR-34a-5p","INHBB"
"hsa-miR-34a-5p","KIF5B"
"hsa-miR-34a-5p","KLC1"
"hsa-miR-34a-5p","LDHA"
"hsa-miR-34a-5p","LTBR"
"hsa-miR-34a-5p","MAGEA3"
"hsa-miR-34a-5p","MAGEA6"
"hsa-miR-34a-5p","MAGEA12"
"hsa-miR-34a-5p","MCM2"
"hsa-miR-34a-5p","MCM3"
"hsa-miR-34a-5p","MCM4"
"hsa-miR-34a-5p","MCM5"
"hsa-miR-34a-5p","MCM6"
"hsa-miR-34a-5p","MCM7"
"hsa-miR-34a-5p","CXCL9"
"hsa-miR-34a-5p","MKI67"
"hsa-miR-34a-5p","MKLN1"
"hsa-miR-34a-5p","MLLT1"
"hsa-miR-34a-5p","MMP7"
"hsa-miR-34a-5p","MOV10"
"hsa-miR-34a-5p","NASP"
"hsa-miR-34a-5p","DRG1"
"hsa-miR-34a-5p","YBX1"
"hsa-miR-34a-5p","NT5E"
"hsa-miR-34a-5p","PDGFRA"
"hsa-miR-34a-5p","PDGFRB"
"hsa-miR-34a-5p","PIK3CG"
"hsa-miR-34a-5p","PLCG1"
"hsa-miR-34a-5p","POLD1"
"hsa-miR-34a-5p","POLR2A"
"hsa-miR-34a-5p","POU2F1"
"hsa-miR-34a-5p","PPP1CC"
"hsa-miR-34a-5p","PTMS"
"hsa-miR-34a-5p","PWP2"
"hsa-miR-34a-5p","PYCR1"
"hsa-miR-34a-5p","PYGB"
"hsa-miR-34a-5p","QDPR"
"hsa-miR-34a-5p","RAD51"
"hsa-miR-34a-5p","RCN1"
"hsa-miR-34a-5p","RRAS"
"hsa-miR-34a-5p","RRBP1"
"hsa-miR-34a-5p","RRM2"
"hsa-miR-34a-5p","RSU1"
"hsa-miR-34a-5p","S100A2"
"hsa-miR-34a-5p","SLC1A5"
"hsa-miR-34a-5p","SLC2A3"
"hsa-miR-34a-5p","SMARCC2"
"hsa-miR-34a-5p","SNAI1"
"hsa-miR-34a-5p","SPTAN1"
"hsa-miR-34a-5p","SRC"
"hsa-miR-34a-5p","HSPA13"
"hsa-miR-34a-5p","STX1A"
"hsa-miR-34a-5p","SUPT5H"
"hsa-miR-34a-5p","SURF4"
"hsa-miR-34a-5p","SYT1"
"hsa-miR-34a-5p","TCOF1"
"hsa-miR-34a-5p","TFRC"
"hsa-miR-34a-5p","TGM2"
"hsa-miR-34a-5p","CCT3"
"hsa-miR-34a-5p","TSN"
"hsa-miR-34a-5p","TXNRD1"
"hsa-miR-34a-5p","UBP1"
"hsa-miR-34a-5p","UCK2"
"hsa-miR-34a-5p","VCL"
"hsa-miR-34a-5p","XRCC1"
"hsa-miR-34a-5p","YY1"
"hsa-miR-34a-5p","ZAP70"
"hsa-miR-34a-5p","AIMP2"
"hsa-miR-34a-5p","KMT2D"
"hsa-miR-34a-5p","FXR1"
"hsa-miR-34a-5p","RAE1"
"hsa-miR-34a-5p","DGKZ"
"hsa-miR-34a-5p","AKR7A2"
"hsa-miR-34a-5p","PEA15"
"hsa-miR-34a-5p","CDC23"
"hsa-miR-34a-5p","B4GALT3"
"hsa-miR-34a-5p","RIPK2"
"hsa-miR-34a-5p","SNAP23"
"hsa-miR-34a-5p","GTF3C3"
"hsa-miR-34a-5p","TATDN2"
"hsa-miR-34a-5p","RNF40"
"hsa-miR-34a-5p","GNPDA1"
"hsa-miR-34a-5p","UBA2"
"hsa-miR-34a-5p","HUWE1"
"hsa-miR-34a-5p","AKR1A1"
"hsa-miR-34a-5p","TOMM40"
"hsa-miR-34a-5p","CHERP"
"hsa-miR-34a-5p","TBL3"
"hsa-miR-34a-5p","RBCK1"
"hsa-miR-34a-5p","IGF2BP3"
"hsa-miR-34a-5p","UTP14A"
"hsa-miR-34a-5p","PNPLA6"
"hsa-miR-34a-5p","EHD1"
"hsa-miR-34a-5p","POP1"
"hsa-miR-34a-5p","IMMT"
"hsa-miR-34a-5p","KIF2C"
"hsa-miR-34a-5p","HIBADH"
"hsa-miR-34a-5p","ERLIN2"
"hsa-miR-34a-5p","STRAP"
"hsa-miR-34a-5p","ATXN2L"
"hsa-miR-34a-5p","CBX3"
"hsa-miR-34a-5p","NT5C2"
"hsa-miR-34a-5p","ATG4B"
"hsa-miR-34a-5p","SYNE2"
"hsa-miR-34a-5p","U2SURP"
"hsa-miR-34a-5p","UBR4"
"hsa-miR-34a-5p","DDAH2"
"hsa-miR-34a-5p","NUP62"
"hsa-miR-34a-5p","FKBP8"
"hsa-miR-34a-5p","APOL2"
"hsa-miR-34a-5p","KIF4A"
"hsa-miR-34a-5p","GORASP2"
"hsa-miR-34a-5p","GIGYF2"
"hsa-miR-34a-5p","GAPVD1"
"hsa-miR-34a-5p","TES"
"hsa-miR-34a-5p","UBE2S"
"hsa-miR-34a-5p","SEC61A1"
"hsa-miR-34a-5p","SNX12"
"hsa-miR-34a-5p","CDON"
"hsa-miR-34a-5p","RDH11"
"hsa-miR-34a-5p","NELFCD"
"hsa-miR-34a-5p","GDE1"
"hsa-miR-34a-5p","PIGT"
"hsa-miR-34a-5p","ZFR"
"hsa-miR-34a-5p","GALNT7"
"hsa-miR-34a-5p","CYCS"
"hsa-miR-34a-5p","PUS7"
"hsa-miR-34a-5p","DDX56"
"hsa-miR-34a-5p","PTCD3"
"hsa-miR-34a-5p","IMP3"
"hsa-miR-34a-5p","YOD1"
"hsa-miR-34a-5p","LRRC40"
"hsa-miR-34a-5p","NSUN5"
"hsa-miR-34a-5p","CCNL1"
"hsa-miR-34a-5p","DDX24"
"hsa-miR-34a-5p","RTN4"
"hsa-miR-34a-5p","CORO1B"
"hsa-miR-34a-5p","RRAGD"
"hsa-miR-34a-5p","TGIF2"
"hsa-miR-34a-5p","RBM26"
"hsa-miR-34a-5p","MOAP1"
"hsa-miR-34a-5p","NCAPG"
"hsa-miR-34a-5p","MMS19"
"hsa-miR-34a-5p","EPS8L2"
"hsa-miR-34a-5p","MRPS26"
"hsa-miR-34a-5p","YIPF2"
"hsa-miR-34a-5p","AHNAK"
"hsa-miR-34a-5p","DCTPP1"
"hsa-miR-34a-5p","WDR77"
"hsa-miR-34a-5p","EFHD2"
"hsa-miR-34a-5p","MCMBP"
"hsa-miR-34a-5p","PRR3"
"hsa-miR-34a-5p","SGPP1"
"hsa-miR-34a-5p","SETD3"
"hsa-miR-34a-5p","LLPH"
"hsa-miR-34a-5p","DCTN5"
"hsa-miR-34a-5p","ACSS1"
"hsa-miR-34a-5p","TNRC18"
"hsa-miR-34a-5p","AFAP1L2"
"hsa-miR-34a-5p","ADO"
"hsa-miR-34a-5p","KBTBD6"
"hsa-miR-34a-5p","BTF3L4"
"hsa-miR-34a-5p","VASN"
"hsa-miR-34a-5p","SOCS4"
"hsa-miR-34a-5p","ZSWIM7"
"hsa-miR-34a-5p","SLC2A14"
"hsa-miR-34a-5p","TMEM167A"
"hsa-miR-34a-5p","VPS37D"
"hsa-miR-34a-5p","TPCN2"
"hsa-miR-34a-5p","REEP3"
"hsa-miR-34a-5p","STAG3L3"
"hsa-miR-34a-5p","CSF1R"
"hsa-miR-34a-5p","PEG10"
"hsa-miR-34a-5p","FH"
"hsa-miR-34a-5p","CYBB"
"hsa-miR-34a-5p","RPL37"
"hsa-miR-34a-5p","DDX19B"
"hsa-miR-34a-5p","RGP1"
"hsa-miR-34a-5p","SLC35G2"
"hsa-miR-34a-5p","FZR1"
"hsa-miR-34a-5p","EVI5L"
"hsa-miR-34a-5p","ARHGDIB"
"hsa-miR-34a-5p","NOL3"
"hsa-miR-34a-5p","SIRT6"
"hsa-miR-34a-5p","MTMR2"
"hsa-miR-34a-5p","CD40"
"hsa-miR-34a-5p","TFAM"
"hsa-miR-34a-5p","AIP"
"hsa-miR-34a-5p","ANKS1A"
"hsa-miR-34a-5p","DDA1"
"hsa-miR-34a-5p","ULBP2"
"hsa-miR-34a-5p","NLRC5"
"hsa-miR-34a-5p","ZDHHC16"
"hsa-miR-34a-5p","ATG4D"
"hsa-miR-34a-5p","CDAN1"
"hsa-miR-34a-5p","LRRC28"
"hsa-miR-34a-5p","GANAB"
"hsa-miR-34a-5p","SLC4A2"
"hsa-miR-34a-5p","THAP12"
"hsa-miR-34a-5p","TIGAR"
"hsa-miR-34a-5p","HOTAIR"
"hsa-miR-34a-5p","AKR7L"
"hsa-miR-34a-5p","SEPTIN7"
"hsa-miR-34a-5p","RTL8A"
"hsa-miR-34a-5p","CRYBG1"
"hsa-miR-34a-5p","H3-3A"
"hsa-miR-34a-5p","H3-3B"
"hsa-miR-34a-5p","PLPBP"
"hsa-miR-34a-5p","SEPTIN1"
"hsa-miR-34a-5p","H1-3"
"hsa-miR-34a-5p","H1-4"
"hsa-miR-34a-5p","H1-5"
"hsa-miR-34a-5p","H2AC7"
"hsa-miR-34a-5p","H1-1"
"hsa-miR-34a-5p","H2AC13"
"hsa-miR-34a-5p","H2AC20"
"hsa-miR-34a-5p","H3C4"
"hsa-miR-34a-5p","H3C12"
"hsa-miR-34a-5p","H4C11"
"hsa-miR-34a-5p","H4C3"
"hsa-miR-34a-5p","H4C8"
"hsa-miR-34a-5p","H2AC11"
"hsa-miR-34a-5p","H2BC11"
"hsa-miR-34a-5p","H2AC21"
"hsa-miR-34a-5p","H3C13"
"hsa-miR-181a-5p","PTEN"
"hsa-miR-181a-5p","NOTCH1"
"hsa-miR-181a-5p","PLAG1"
"hsa-miR-181a-5p","ATP6V0E1"
"hsa-miR-181a-5p","E2F5"
"hsa-miR-181a-5p","CAPRIN2"
"hsa-miR-181a-5p","EYA4"
"hsa-miR-181a-5p","HMGA2"
"hsa-miR-181a-5p","CCNG1"
"hsa-miR-181a-5p","CEBPA"
"hsa-miR-181a-5p","SNAI2"
"hsa-miR-181a-5p","TMEM14A"
"hsa-miR-181a-5p","HSP90B1"
"hsa-miR-181a-5p","NOTCH2"
"hsa-miR-181a-5p","SIRT1"
"hsa-miR-181a-5p","TSG101"
"hsa-miR-181a-5p","PTGS2"
"hsa-miR-181a-5p","TGFBR3"
"hsa-miR-181a-5p","ATP2B1"
"hsa-miR-181a-5p","FOS"
"hsa-miR-181a-5p","GATA6"
"hsa-miR-181a-5p","NLK"
"hsa-miR-181a-5p","SLC7A11"
"hsa-miR-181a-5p","NKX3-2"
"hsa-miR-181a-5p","BPGM"
"hsa-miR-181a-5p","CPOX"
"hsa-miR-181a-5p","CST5"
"hsa-miR-181a-5p","CTNNB1"
"hsa-miR-181a-5p","DUSP6"
"hsa-miR-181a-5p","EGR1"
"hsa-miR-181a-5p","FKBP1A"
"hsa-miR-181a-5p","GCNT1"
"hsa-miR-181a-5p","GSTM2"
"hsa-miR-181a-5p","HMGB2"
"hsa-miR-181a-5p","HSD17B3"
"hsa-miR-181a-5p","IDS"
"hsa-miR-181a-5p","CFI"
"hsa-miR-181a-5p","IL1A"
"hsa-miR-181a-5p","INCENP"
"hsa-miR-181a-5p","LFNG"
"hsa-miR-181a-5p","MAP3K10"
"hsa-miR-181a-5p","MMP14"
"hsa-miR-181a-5p","SIX6"
"hsa-miR-181a-5p","PMAIP1"
"hsa-miR-181a-5p","SRGN"
"hsa-miR-181a-5p","PTPRZ1"
"hsa-miR-181a-5p","RAN"
"hsa-miR-181a-5p","RAP1B"
"hsa-miR-181a-5p","RNF2"
"hsa-miR-181a-5p","S100A1"
"hsa-miR-181a-5p","SRSF7"
"hsa-miR-181a-5p","SH3BGRL"
"hsa-miR-181a-5p","HSPA13"
"hsa-miR-181a-5p","TEAD4"
"hsa-miR-181a-5p","TFRC"
"hsa-miR-181a-5p","GPR137B"
"hsa-miR-181a-5p","WNT2"
"hsa-miR-181a-5p","RGS5"
"hsa-miR-181a-5p","MADD"
"hsa-miR-181a-5p","PLA2G4C"
"hsa-miR-181a-5p","BAG2"
"hsa-miR-181a-5p","AKAP12"
"hsa-miR-181a-5p","LPGAT1"
"hsa-miR-181a-5p","UBA2"
"hsa-miR-181a-5p","PDIA6"
"hsa-miR-181a-5p","LRRC17"
"hsa-miR-181a-5p","SPRY2"
"hsa-miR-181a-5p","SLC19A2"
"hsa-miR-181a-5p","GADD45G"
"hsa-miR-181a-5p","PRDX3"
"hsa-miR-181a-5p","KIF2C"
"hsa-miR-181a-5p","CLUAP1"
"hsa-miR-181a-5p","TNRC6B"
"hsa-miR-181a-5p","PLCL2"
"hsa-miR-181a-5p","OSBPL3"
"hsa-miR-181a-5p","ANKRD1"
"hsa-miR-181a-5p","AFF4"
"hsa-miR-181a-5p","GPR78"
"hsa-miR-181a-5p","NMRK2"
"hsa-miR-181a-5p","HIPK2"
"hsa-miR-181a-5p","WNT16"
"hsa-miR-181a-5p","ZNF107"
"hsa-miR-181a-5p","FKBP7"
"hsa-miR-181a-5p","SLC38A2"
"hsa-miR-181a-5p","TBC1D13"
"hsa-miR-181a-5p","LRRN3"
"hsa-miR-181a-5p","INO80D"
"hsa-miR-181a-5p","FKBP14"
"hsa-miR-181a-5p","TMEM45A"
"hsa-miR-181a-5p","LRRC8D"
"hsa-miR-181a-5p","LAPTM4B"
"hsa-miR-181a-5p","YOD1"
"hsa-miR-181a-5p","ENAH"
"hsa-miR-181a-5p","TMEM30A"
"hsa-miR-181a-5p","ZNF83"
"hsa-miR-181a-5p","PCDHB8"
"hsa-miR-181a-5p","TGIF2"
"hsa-miR-181a-5p","FKBP10"
"hsa-miR-181a-5p","MRPS14"
"hsa-miR-181a-5p","NCAPG"
"hsa-miR-181a-5p","GIGYF1"
"hsa-miR-181a-5p","FNDC3B"
"hsa-miR-181a-5p","ZNF426"
"hsa-miR-181a-5p","CENPO"
"hsa-miR-181a-5p","ARSJ"
"hsa-miR-181a-5p","TBL1XR1"
"hsa-miR-181a-5p","LPCAT1"
"hsa-miR-181a-5p","PHC3"
"hsa-miR-181a-5p","RNF34"
"hsa-miR-181a-5p","NAA50"
"hsa-miR-181a-5p","KLHL15"
"hsa-miR-181a-5p","CPEB4"
"hsa-miR-181a-5p","NUDT12"
"hsa-miR-181a-5p","ROPN1L"
"hsa-miR-181a-5p","IQCG"
"hsa-miR-181a-5p","SLC37A3"
"hsa-miR-181a-5p","BRMS1L"
"hsa-miR-181a-5p","HOOK3"
"hsa-miR-181a-5p","COL27A1"
"hsa-miR-181a-5p","CHRFAM7A"
"hsa-miR-181a-5p","LONRF1"
"hsa-miR-181a-5p","SSX2IP"
"hsa-miR-181a-5p","FRA10AC1"
"hsa-miR-181a-5p","DCBLD2"
"hsa-miR-181a-5p","UGT3A1"
"hsa-miR-181a-5p","KBTBD3"
"hsa-miR-181a-5p","ZNF558"
"hsa-miR-181a-5p","RNF187"
"hsa-miR-181a-5p","ARL6IP6"
"hsa-miR-181a-5p","FSIP1"
"hsa-miR-181a-5p","TMEM64"
"hsa-miR-181a-5p","TUBB"
"hsa-miR-181a-5p","ZNF25"
"hsa-miR-181a-5p","TMED4"
"hsa-miR-181a-5p","FBXO33"
"hsa-miR-181a-5p","BLOC1S2"
"hsa-miR-181a-5p","TUSC1"
"hsa-miR-181a-5p","C1QTNF9"
"hsa-miR-181a-5p","MTX3"
"hsa-miR-181a-5p","ZNF829"
"hsa-miR-181a-5p","NHLRC3"
"hsa-miR-181a-5p","TWIST1"
"hsa-miR-181a-5p","CD4"
"hsa-miR-181a-5p","ALDH1A1"
"hsa-miR-181a-5p","ACYP1"
"hsa-miR-181a-5p","RAB2B"
"hsa-miR-181a-5p","SCN8A"
"hsa-miR-181a-5p","ZFAND6"
"hsa-miR-181a-5p","COL16A1"
"hsa-miR-181a-5p","IPO5"
"hsa-miR-181a-5p","MGAT5"
"hsa-miR-181a-5p","UCHL1"
"hsa-miR-181a-5p","ARRB2"
"hsa-miR-181a-5p","KIF3B"
"hsa-miR-181a-5p","RPL13A"
"hsa-miR-181a-5p","GSKIP"
"hsa-miR-181a-5p","MRPL34"
"hsa-miR-181a-5p","HIGD2A"
"hsa-miR-181a-5p","C2orf69"
"hsa-miR-181a-5p","GANAB"
"hsa-miR-181a-5p","MT-ND2"
"hsa-miR-181a-5p","GRK2"
"hsa-miR-181a-5p","TMEM94"
"hsa-miR-181a-5p","MTCL1"
"hsa-miR-181a-5p","HACD3"
"hsa-miR-181a-5p","MIGA2"
"hsa-miR-181a-5p","PCLAF"
"hsa-miR-181a-5p","TENT4B"
"hsa-miR-181a-5p","H1-0"
"hsa-miR-181a-5p","H3-3B"
"hsa-miR-181a-5p","PLPBP"
"hsa-miR-181a-5p","PSME3IP1"
"hsa-miR-181a-5p","H3C4"
"hsa-miR-181a-5p","OFCC1"
"hsa-miR-181b-5p","PTEN"
"hsa-miR-181b-5p","NFIA"
"hsa-miR-181b-5p","TCL1A"
"hsa-miR-181b-5p","PDCD4"
"hsa-miR-181b-5p","GRIA2"
"hsa-miR-181b-5p","HMGA2"
"hsa-miR-181b-5p","CCNG1"
"hsa-miR-181b-5p","HSP90B1"
"hsa-miR-181b-5p","SIRT1"
"hsa-miR-181b-5p","TSG101"
"hsa-miR-181b-5p","ATP2B1"
"hsa-miR-181b-5p","FOS"
"hsa-miR-181b-5p","GATA6"
"hsa-miR-181b-5p","NLK"
"hsa-miR-181b-5p","EP300"
"hsa-miR-181b-5p","HNRNPH1"
"hsa-miR-181b-5p","IL1A"
"hsa-miR-181b-5p","KPNA2"
"hsa-miR-181b-5p","SRGN"
"hsa-miR-181b-5p","RAN"
"hsa-miR-181b-5p","RAP1B"
"hsa-miR-181b-5p","RNF2"
"hsa-miR-181b-5p","HUWE1"
"hsa-miR-181b-5p","PDIA6"
